Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,id,Comments,INDEX
7.0,0.3371535359999999,5.0,-4.795,0.126,5.088448E-6,1.33E-6,0.010648,0.532,,189692.0,1.93222461E8,1362569.0,4.07435431E8,9474,33082.0,9474
3.0,0.5780095369999999,7.0,-3.294,0.0497,0.007880599,0.0,0.028372625,0.467,190.029,229693.0,179980.0,857.0,8.8782464E7,9475,,9475
9.0,0.356400829,,-4.547,0.0714,1.2649337000000002E-5,0.0,,0.62,98.062,187521.0,1.95877419E8,1316493.0,3.46367209E8,9476,,9476
2.0,0.5005661840000001,0.0,-4.933,0.161,,1.52E-5,0.0029859839999999,0.799,203.712,212815.0,,1031404.0,,9477,24142.0,9477
5.0,0.3474289269999999,4.0,-6.33,0.0794,7.02595369E-4,1.78E-6,6.472146249999E-4,0.138,169.888,207301.0,,1936708.0,6.7910821E8,9478,40033.0,9478
8.0,0.5275141120000001,10.0,-4.501,0.117,,1.27E-4,0.001092727,0.494,123.988,184104.0,3.6655871E7,720890.0,2.90520956E8,9479,25234.0,9479
7.0,0.5842770559999999,,-4.803,0.0735,4.913000000000001E-6,1.64E-5,0.005735339,0.623,80.002,270741.0,1.008938076E9,3374362.0,5.87928998E8,9480,55566.0,9480
3.0,0.3357023749999999,6.0,,0.0671,2.59694072E-7,0.0,0.0052680239999999,0.402,168.124,232147.0,3.3980854E8,2870081.0,7.23300548E8,9481,83149.0,9481
8.0,0.275894451,9.0,-5.421,0.266,0.004657463,0.0,0.0055452329999999,0.569,100.094,159666.0,,7761922.0,3.62093363E8,9482,260490.0,9482
7.0,0.2053789999999999,7.0,,0.0395,0.002146689,0.00847,6.162950509999E-4,0.281,99.996,251773.0,2.54887144E8,976778.0,2.66146912E8,9483,37659.0,9483
8.0,0.281011375,1.0,-3.376,0.0762,0.099897344,0.00165,5.86376253E-4,0.56,170.023,,439629.0,7193.0,4.5682725E7,9484,51.0,9484
8.0,0.284890312,6.0,-5.808,,0.001367631,0.0,0.0256723749999999,0.578,179.966,198613.0,,480266.0,7.0448004E7,9485,7333.0,9485
5.0,0.7660608750000001,1.0,-2.43,0.0678,0.010793861,0.0,0.058411072,0.377,100.015,198540.0,,79637.0,,9486,2111.0,9486
3.0,0.089915392,10.0,-9.117,0.0366,0.469097433,4.59E-4,0.001367631,,147.986,231487.0,2.81103508E8,4294367.0,1.42929115E8,9487,581710.0,9487
7.0,0.055742968,7.0,-8.237,0.0466,0.2002016249999999,0.0,0.002097152,0.499,87.029,200992.0,2.16581828E8,1671452.0,1.13790392E8,9488,,9488
8.0,,9.0,-5.217,0.177,0.0018608669999999,1.43E-5,3.313738879999E-4,0.884,109.974,182739.0,3.56807355E8,1882464.0,9.1934401E7,9489,26831.0,9489
1.0,,9.0,-5.182,0.0404,0.0134812719999999,0.0,0.001030301,0.348,79.736,230082.0,6.0174865E8,5394647.0,6.311078E7,9490,166542.0,9490
3.0,0.5493532589999999,1.0,-6.246,0.256,0.028652616,1.13E-6,2.784450769999E-4,0.862,108.786,174000.0,4.4370705E7,346844.0,5921975.0,9491,45716.0,9491
7.0,0.7585505280000001,9.0,-3.665,,,,0.0012250429999999,0.674,104.054,184433.0,1.226957185E9,5169453.0,7.4982321E7,9492,185316.0,9492
8.0,0.6272220159999999,0.0,-4.233,0.065,,6.62E-5,0.011852352,0.919,106.026,,8.82130101E8,3100777.0,,9493,,9493
8.0,0.8573749999999998,5.0,-3.604,0.0759,,1.41E-5,9.09853209E-4,0.746,126.013,174711.0,4.72320564E8,2201834.0,3.7324477E7,9494,33096.0,9494
4.0,0.226981,,-6.887,0.0499,0.036594368,,2.476731519999E-4,0.314,97.974,212522.0,2.7648482E7,500052.0,5.5399812E7,9495,23463.0,9495
2.0,0.4967930880000001,0.0,-7.311,0.0297,0.012008989,0.124,0.0030486249999999,0.601,147.067,320467.0,9.6877042E7,1586690.0,,9496,71676.0,9496
0.0,,2.0,-5.825,0.0324,0.101847563,1.06E-4,,0.117,135.032,,1837847.0,30695.0,8.3433218E7,9497,1466.0,9497
1.0,0.3548949119999999,,-6.268,0.0293,3.2768E-5,,,0.414,141.965,258653.0,2439327.0,76693.0,1.1415348E8,9498,905.0,9498
1.0,,3.0,-7.821,0.0274,0.153990656,0.525,7.36314327E-4,0.217,81.097,219453.0,1467071.0,,3.1160102E7,9499,,9499
2.0,0.0407075839999999,5.0,-15.259,0.0259,0.306182024,0.531,8.121662369999E-4,0.247,86.485,199414.0,2180123.0,23451.0,5.4018697E7,9500,1451.0,9500
2.0,0.0719912959999999,9.0,-11.186,0.0305,,0.943,0.011697083,0.224,128.034,206625.0,213051.0,4536.0,1.2459828E7,9501,,9501
3.0,0.6472146249999999,1.0,-7.401,0.0289,0.1051540479999999,4.25E-4,6.03351125E-4,0.421,110.85,348440.0,399643.0,2591.0,4.8866217E7,9502,214.0,9502
0.0,0.3890169999999999,7.0,-11.021,0.0343,,0.863,0.002515456,0.427,168.234,,,9015.0,1.3696937E7,9503,336.0,9503
1.0,0.5473434319999999,0.0,-7.924,0.03,0.088716536,0.976,0.012487168,0.53,148.427,244947.0,3860926.0,43749.0,,9504,1746.0,9504
7.0,0.4019472719999999,7.0,-4.77,0.0403,1.1543175999999998E-8,4.41E-6,,0.637,119.976,,1.28292014E8,1157396.0,5.39669724E8,9505,27515.0,9505
9.0,0.3954469039999999,1.0,-5.065,0.0588,7.785448300000001E-5,0.0,0.0011910159999999,0.952,137.958,181027.0,,6430667.0,1.191462347E9,9506,185310.0,9506
7.0,0.1861694109999999,1.0,,0.102,6.128487E-6,0.0,1.39798359E-4,,146.035,200880.0,9223129.0,96523.0,,9507,1632.0,9507
9.0,,9.0,-7.206,0.0629,5.90589719E-7,1.03E-6,4.618899169999E-4,0.324,113.039,180645.0,1.183611E8,1577360.0,4.3729547E8,9508,33515.0,9508
8.0,0.122023936,0.0,-5.883,0.0722,0.0012597119999999,0.0,2.68336125E-4,0.874,94.01,183000.0,5.7077879E7,749032.0,4.49614888E8,9509,16905.0,9509
5.0,0.8682506639999998,,-3.462,0.0817,,0.0,0.036264691,0.807,114.03,175093.0,4.8321947E7,,1.84712288E8,9510,18786.0,9510
6.0,0.470910952,,-5.331,0.0971,8.9314623E-8,0.0,3.906178909999E-4,0.821,101.025,183537.0,1.4119175E7,205493.0,5.7667949E7,9511,4486.0,9511
5.0,0.6294227929999999,,,0.0437,9.1125E-8,1.93E-6,0.037595375,0.798,106.965,,3.1385405E7,,1.33222697E8,9512,24713.0,9512
5.0,0.248858189,1.0,-5.018,0.0803,0.010218313,0.0,0.0490278959999999,0.294,110.865,178222.0,657136.0,22377.0,4.7406951E7,9513,985.0,9513
5.0,0.738763264,2.0,-4.532,0.0462,,0.0,,0.671,105.97,225560.0,8.5485567E7,381362.0,3.23972288E8,9514,12110.0,9514
2.0,0.6955064559999999,10.0,-3.225,0.0655,7.68575296E-4,0.0,3.95446904E-4,0.595,143.935,226867.0,,799953.0,4.37234139E8,9515,21190.0,9515
5.0,0.4235647509999999,7.0,-2.909,0.0481,1.861694109999E-4,0.0,0.0011576249999999,0.875,109.995,190187.0,1.37283342E8,560761.0,2.77988174E8,9516,18516.0,9516
3.0,0.8226569530000001,5.0,-3.467,0.0365,2.6214400000000005E-7,0.0,0.031554496,0.584,115.013,203133.0,2.0183301E7,105757.0,,9517,2847.0,9517
4.0,0.3858283519999999,,-4.02,0.0278,2.0796875E-5,0.0,0.011852352,0.375,111.934,,,511660.0,1.68465144E8,9518,14460.0,9518
4.0,0.8095575680000001,10.0,-4.66,0.0498,0.0011576249999999,2.37E-6,,,108.051,176160.0,3.2597238E7,127657.0,1.27274041E8,9519,5066.0,9519
3.0,0.663054848,9.0,,0.0449,,0.0,0.0051777169999999,0.472,143.971,213547.0,9.4093399E7,316605.0,1.61431617E8,9520,9845.0,9520
2.0,0.531441,0.0,-4.275,0.0368,0.002744,1.23E-5,0.0030486249999999,0.395,76.978,278613.0,2.59898309E8,,1.77948822E8,9521,25503.0,9521
4.0,,1.0,,0.0461,0.007529536,,6.585029999999E-4,0.818,172.064,190587.0,9.1260443E7,337197.0,1.54979561E8,9522,9218.0,9522
2.0,0.4235647509999999,5.0,-5.064,0.0551,0.005000211,7.4E-6,2.429706239999E-4,0.519,156.044,236456.0,4448769.0,,2.3808668E7,9523,4119.0,9523
3.0,0.1891192239999999,0.0,,0.0278,0.1871492479999999,0.0,0.001,0.436,94.009,268165.0,4.05014536E8,5395020.0,,9524,156860.0,9524
8.0,0.1112846409999999,3.0,-6.127,0.0274,0.5005661840000001,4.23E-5,0.018609625,0.814,102.003,193832.0,6529165.0,168831.0,1.7676748E7,9525,1887.0,9525
2.0,0.3874204889999999,0.0,-7.588,0.0412,0.246491883,9.41E-4,0.002097152,0.435,112.074,,,923133.0,6.0032339E7,9526,,9526
4.0,0.8017650890000001,,,0.128,,0.0,0.019902511,0.584,136.008,245735.0,,544257.0,2.4708296E7,9527,54606.0,9527
4.0,0.144703125,7.0,-7.065,0.0258,0.064481201,4.84E-4,0.029503629,0.427,79.976,253773.0,5.5882351E7,472950.0,6.8980616E7,9528,6261.0,9528
1.0,0.0730346319999999,1.0,-7.915,0.0295,0.7363143270000001,0.0,0.001,0.212,128.049,283225.0,730925.0,17638.0,2.0278831E7,9529,668.0,9529
0.0,0.140608,7.0,,0.0366,0.011390625,0.0506,0.0778544829999999,,,173974.0,71520.0,2295.0,,9530,68.0,9530
0.0,0.2225450159999999,4.0,-8.517,0.0379,0.5081695920000001,0.00205,8.930563469999E-4,0.268,151.383,285000.0,7640527.0,110387.0,6597558.0,9531,8509.0,9531
1.0,0.037933056,1.0,-12.011,0.0345,0.5413433749999998,5.26E-6,,0.327,149.354,208539.0,484988.0,15590.0,2.1672529E7,9532,524.0,9532
0.0,0.2203488639999999,3.0,-5.622,0.0431,0.005000211,2.25E-6,0.0018608669999999,0.166,,307846.0,6.2917907E7,,1.3047107E7,9533,,9533
5.0,0.308915776,2.0,-3.442,0.0263,5.255579429999E-4,0.0,5.738561909999E-4,0.273,113.98,208760.0,4.1310696E7,446462.0,6.16857733E8,9534,10101.0,9534
1.0,0.241804367,0.0,-5.655,0.0302,0.060236288,4.39E-4,,0.298,77.861,225973.0,,348814.0,2.62839524E8,9535,,9535
3.0,0.491169069,5.0,-6.071,,5.639752E-6,6.7E-5,,0.715,136.125,214387.0,3.1537427E7,450268.0,,9536,6199.0,9536
5.0,0.7610484970000001,9.0,,0.0348,1.6851590000000003E-6,6.7E-6,0.001367631,0.933,,219053.0,,75368.0,8.9944856E7,9537,2032.0,9537
3.0,0.1112846409999999,,,0.0285,,1.33E-5,,,93.568,228293.0,1181147.0,15385.0,8.9664939E7,9538,425.0,9538
6.0,0.3858283519999999,4.0,-3.184,,,0.0693,4.26957777E-4,0.966,,226533.0,2868677.0,,5.8221437E7,9539,1511.0,9539
2.0,0.150568768,6.0,,0.026,2.3149125000000003E-5,,0.0141724879999999,0.367,135.678,224893.0,,23248.0,5.2370622E7,9540,,9540
2.0,0.8465905359999998,,-0.734,0.0454,2.3147554400000001E-7,1.49E-5,,0.547,117.962,222813.0,1566310.0,17416.0,5.8288472E7,9541,473.0,9541
3.0,0.653972032,10.0,-5.386,0.116,0.160989184,0.0,0.0028632879999999,0.402,92.907,284709.0,2.75963452E8,1835699.0,1.36820286E8,9542,69078.0,9542
5.0,0.5433384959999998,,,0.266,0.089915392,,,0.745,93.37,361979.0,,370218.0,1.62494381E8,9543,6251.0,9543
7.0,0.152273304,8.0,-8.635,0.386,0.128024064,0.0,0.2326083749999999,,93.477,282697.0,,9203.0,,9544,461.0,9544
5.0,0.4949136710000001,5.0,,,0.003869893,,0.030959144,0.408,91.753,318328.0,4.06413416E8,,,9545,90005.0,9545
1.0,0.435519512,9.0,-4.807,,,2.93E-6,0.015252992,0.473,178.589,244062.0,1.96449636E8,,,9546,33038.0,9546
2.0,,4.0,-4.392,0.122,0.143877824,0.693,,0.566,84.006,292075.0,775862.0,18718.0,6.7264299E7,9547,460.0,9547
8.0,0.3890169999999999,1.0,-6.177,0.191,1.4305566700000004E-7,0.0,0.0012250429999999,0.0415,94.409,284813.0,1.74562811E8,1379903.0,6.3593015E7,9548,,9548
7.0,0.5656092829999999,10.0,-5.118,0.384,0.081746504,0.0,0.018191447,0.75,91.488,296072.0,,78580.0,4.1435839E7,9549,,9549
5.0,0.3357023749999999,2.0,-8.1,0.249,,,0.3313738879999999,0.447,90.03,259579.0,5.1065446E7,266078.0,4.6234059E7,9550,6788.0,9550
1.0,0.270840023,3.0,-10.452,0.0409,8.1746504E-5,0.198,0.001,,180.128,456000.0,8.9269998E7,738510.0,2.33986382E8,9551,16328.0,9551
0.0,0.320013504,10.0,,0.177,0.129554216,,0.0778544829999999,0.425,86.89,312000.0,8.4105007E7,792696.0,2.65127313E8,9552,13373.0,9552
9.0,0.357911,7.0,-8.366,0.0482,0.006644672,8.89E-4,0.021024576,0.9,116.972,102372.0,5427444.0,,9.007316E7,9553,1355.0,9553
3.0,0.264609288,0.0,-7.21,0.05,,0.359,0.002628072,0.539,122.991,,4.4910005E7,,,9554,,9554
9.0,0.3116657520000001,4.0,-5.401,0.0461,0.139798359,0.0,0.001520875,0.43,134.12,201264.0,1.9244777E7,429301.0,1.66704497E8,9555,,9555
2.0,0.1951119999999999,,-9.327,0.0327,0.1891192239999999,0.147,0.002197,0.393,116.01,170874.0,721778.0,,2623031.0,9556,1688.0,9556
0.0,0.738763264,8.0,-4.935,0.0738,0.050653,0.425,4.286610639999E-4,0.839,103.798,207692.0,8268190.0,120328.0,1.20881403E8,9557,2658.0,9557
9.0,0.250047,10.0,-7.556,0.0356,0.079507,,4.727291389999E-4,,100.011,211143.0,,71413.0,2.4925062E7,9558,1664.0,9558
2.0,0.1085313329999999,3.0,-6.913,0.0268,0.008,,,0.277,,235832.0,135176.0,,2430498.0,9559,739.0,9559
4.0,0.3858283519999999,0.0,-7.453,0.0428,7.676562500000001E-5,9.33E-6,0.001442897,0.585,,232299.0,1718119.0,,7528029.0,9560,1300.0,9560
1.0,0.161878625,7.0,-7.346,0.0688,,0.0,8.930563469999E-4,,74.897,,3.376086171E9,1.5361684E7,,9561,452077.0,9561
4.0,0.064964808,,-11.125,0.0286,0.2337448959999999,0.0114,7.09732288E-4,0.598,78.0,228480.0,6250910.0,49400.0,1.03501713E8,9562,1512.0,9562
4.0,0.095443993,0.0,,0.0348,0.1961229409999999,4.63E-5,0.002515456,0.434,79.938,201720.0,3610302.0,55234.0,3.7088845E7,9563,2802.0,9563
3.0,,,-13.961,0.052,0.8519713919999998,0.0,0.0012597119999999,,142.526,266627.0,3.376086171E9,1.5361684E7,1.35121858E8,9564,452077.0,9564
4.0,0.005735339,5.0,-13.273,0.0373,0.7193231360000001,1.92E-5,,0.238,117.572,162667.0,1.9008921E7,157363.0,1.7928517E7,9565,3282.0,9565
4.0,0.242970624,7.0,-6.931,,8.49278123E-4,8.62E-5,8.46590536E-4,0.84,104.541,216207.0,8514897.0,69500.0,1.0022216E8,9566,1876.0,9566
3.0,0.0746184609999999,9.0,-8.731,0.029,0.0037238749999999,9.06E-5,7.41217625E-4,0.333,92.881,,,,,9567,1549.0,9567
3.0,0.019465109,,-11.159,0.0371,0.6228358639999999,,0.0012250429999999,0.31,90.588,174053.0,196099.0,8863.0,2837547.0,9568,479.0,9568
7.0,0.265847707,9.0,-9.097,,1.8399744E-5,3.52E-5,,0.471,126.035,283735.0,8817050.0,89072.0,,9569,1763.0,9569
6.0,0.300763,9.0,-6.447,0.305,,,0.140608,0.457,120.76,206273.0,,,1.7395113E7,9570,82.0,9570
9.0,,6.0,-8.667,0.397,0.0466559999999999,0.0,0.001030301,0.84,120.105,244000.0,2.8533091E7,368618.0,6.2569365E7,9571,7727.0,9571
5.0,,2.0,-10.93,,0.054872,0.0,0.088716536,0.407,81.499,181112.0,2.2396855E7,287563.0,,9572,7773.0,9572
9.0,0.3328125569999999,8.0,-8.281,0.294,1.0218313E-5,0.0,0.0061284869999999,0.358,149.952,,2715561.0,101965.0,3.6335874E7,9573,2859.0,9573
4.0,0.307546875,7.0,,0.0926,9.70299E-4,,0.047437928,0.633,,219866.0,3.9710755E7,221275.0,,9574,11810.0,9574
8.0,0.277167808,10.0,-6.157,,0.001331,0.0,8.764674929999E-4,0.736,143.995,212609.0,5.8913471E7,585484.0,7.0437022E7,9575,20575.0,9575
7.0,0.122763473,9.0,-8.838,0.359,0.1119801679999999,0.0,5.04358336E-4,0.481,141.126,197773.0,1.938071E7,209297.0,4.9582949E7,9576,4429.0,9576
5.0,0.435519512,1.0,-8.079,0.153,2.967409629999E-4,0.0,0.0264635919999999,0.291,59.974,,2.4346958E7,,3.903972E7,9577,34178.0,9577
4.0,,0.0,-13.824,0.12,,1.98E-4,0.002406104,0.359,86.619,172047.0,5442021.0,49659.0,2.0588929E7,9578,35.0,9578
2.0,0.240641848,10.0,,,,0.0,0.0016430319999999,0.593,167.758,454533.0,2.6681098E7,,5.3341742E7,9579,3124.0,9579
9.0,0.2170818009999999,4.0,-9.176,0.306,0.039304,0.0,,0.457,114.029,189474.0,4622505.0,86342.0,1.6314963E7,9580,879.0,9580
9.0,0.3748053609999999,4.0,-5.829,0.258,0.0037238749999999,,0.0036522639999999,0.392,107.963,335737.0,4.21218993E8,2646907.0,1.75990895E8,9581,51526.0,9581
9.0,0.239483061,8.0,-5.345,,,0.0,0.002628072,0.295,,276768.0,7.59742E7,565038.0,,9582,4773.0,9582
8.0,0.1822842629999999,7.0,-6.736,,,0.0,0.034012224,0.331,117.042,201226.0,3.3863586E7,333401.0,,9583,,9583
8.0,0.250047,4.0,-5.789,0.263,1.10592E-4,0.0,0.001331,0.459,99.739,146409.0,2.11551109E8,2119577.0,5.9960311E7,9584,,9584
9.0,0.7510894290000001,9.0,-3.558,0.076,0.002744,0.00185,2.33744896E-4,0.524,119.999,,,1697146.0,1.15254035E8,9585,42215.0,9585
8.0,,8.0,-4.098,0.177,0.0100776959999999,0.0,2.09584584E-4,0.45,130.065,,2.81422926E8,1618707.0,8.0367853E7,9586,24993.0,9586
9.0,0.248858189,9.0,-4.456,0.194,0.031255875,,,0.278,120.019,217525.0,1.9070398E7,,1.9838033E7,9587,1365.0,9587
8.0,0.2106448749999999,0.0,-8.76,0.247,0.155720872,0.0,,0.494,137.001,487012.0,1.65478523E8,1679008.0,,9588,44606.0,9588
7.0,0.4855876560000001,10.0,,0.054,3.176523E-6,0.0,0.0033749999999999,0.545,139.992,277714.0,,81482.0,2042594.0,9589,2200.0,9589
6.0,0.529475129,2.0,-5.935,0.0255,0.001,,0.006331625,0.927,104.023,263387.0,6.6964344E7,228339.0,3.49687112E8,9590,9269.0,9590
5.0,0.2138471919999999,3.0,-10.293,0.0425,0.3890169999999999,,0.0016430319999999,0.606,80.993,195587.0,3315776.0,23047.0,,9591,,9591
4.0,,0.0,-4.452,0.0318,2.56047875E-7,0.0,0.0251537569999999,0.946,,191307.0,2525387.0,9573.0,2.21239786E8,9592,227.0,9592
1.0,0.5373677969999998,0.0,,0.0737,3.62467097E-4,,,0.344,106.859,,8726137.0,58295.0,9999321.0,9593,1658.0,9593
6.0,0.2074746879999999,5.0,-6.758,0.0235,0.001030301,0.00867,0.001331,0.919,98.997,175027.0,,68893.0,1.03322889E8,9594,2233.0,9594
3.0,0.263374721,5.0,-8.12,0.0838,0.0086151249999999,0.0,6.44972544E-4,0.57,160.031,,6.6370493E7,188252.0,1.81449064E8,9595,3855.0,9595
8.0,0.263374721,10.0,-6.077,0.035,8.741816E-6,2.3E-4,0.0011910159999999,0.639,96.98,191333.0,,278409.0,1.00445887E8,9596,5218.0,9596
3.0,0.310288733,,,,7.950699999999998E-5,,6.90807104E-4,0.562,144.001,262280.0,4.0035653E7,108783.0,1.55484451E8,9597,3248.0,9597
6.0,0.037595375,0.0,-10.863,0.0395,0.038614472,5.52E-4,0.0016430319999999,0.623,136.071,198907.0,2.6084606E7,128326.0,1.04494726E8,9598,2575.0,9598
5.0,,2.0,-9.064,0.0347,7.5151448E-5,1.33E-5,0.0012250429999999,,76.078,,4.2318152E7,120890.0,,9599,2391.0,9599
5.0,0.3504026249999999,1.0,-5.008,0.299,5.37367797E-10,,0.002097152,,137.133,229670.0,1.41340146E8,,5.25330567E8,9600,70389.0,9600
8.0,,8.0,-4.644,0.341,4.473887499999999E-5,0.0,2.326083749999E-4,0.749,150.055,175213.0,4.6232581E7,519164.0,1.43562572E8,9601,12281.0,9601
9.0,0.2106448749999999,1.0,-2.936,0.0889,3.511808E-6,0.0,0.059776471,0.355,125.994,215227.0,3.8282228E7,438995.0,1.29740443E8,9602,20212.0,9602
4.0,0.6272220159999999,10.0,-3.974,,,0.0,0.0241375689999999,0.67,91.77,245467.0,2491421.0,71280.0,7.0761707E7,9603,,9603
7.0,0.306182024,8.0,,0.229,0.066923416,0.0,0.0259343359999999,,124.917,323120.0,4.1598755E7,477302.0,4.9343992E7,9604,12789.0,9604
6.0,0.2383279999999999,5.0,-6.343,0.0562,0.0011576249999999,0.0,0.009393931,0.607,,,8260738.0,119853.0,,9605,,9605
5.0,0.5717869999999998,6.0,-5.288,0.286,7.46142643E-4,0.0,0.002352637,0.332,144.017,211613.0,506332.0,11316.0,1.5490598E7,9606,59.0,9606
9.0,0.3116657520000001,8.0,,,0.021952,2.05E-5,0.0016430319999999,0.303,104.02,140339.0,9364896.0,160989.0,1.7021367E7,9607,3542.0,9607
9.0,0.169112377,8.0,-7.284,0.356,,1.32E-6,5.43338496E-4,0.511,114.939,283752.0,3.4660111E7,279179.0,5.3044341E7,9608,10994.0,9608
7.0,0.3594254309999999,,-4.658,0.237,2.31475544E-4,0.00623,,0.294,175.903,212240.0,5354052.0,75710.0,1.1510361E7,9609,,9609
1.0,0.7169173750000001,2.0,,0.0805,3.810781250000001E-7,0.0,0.008741816,0.572,181.04,182827.0,7.2186074E7,490752.0,4.17411458E8,9610,,9610
0.0,0.6033511249999999,0.0,-3.449,,1.198231569999E-4,0.0,0.0719912959999999,0.782,78.532,174068.0,2.2547195E7,240596.0,1.7040607E8,9611,6030.0,9611
1.0,0.317214568,,,0.035,1.5252992E-5,0.0,7.73620632E-4,0.58,176.014,187141.0,1131746.0,19535.0,8524331.0,9612,,9612
2.0,0.487443403,0.0,-3.712,0.0529,2.571353E-6,0.0,0.0498360319999999,0.793,162.092,174425.0,2.2547195E7,240596.0,7.9846814E7,9613,6030.0,9613
2.0,,2.0,-4.512,0.138,,0.0,0.003944312,0.663,181.074,198000.0,2.8261507E7,194618.0,1.07127673E8,9614,14316.0,9614
1.0,,0.0,-4.061,0.0466,9.528128E-12,0.0,,0.654,179.998,155562.0,442560.0,11169.0,1418226.0,9615,543.0,9615
1.0,0.2181672079999999,6.0,-4.801,0.0264,0.0033749999999999,0.0,0.0028032209999999,0.316,170.043,256733.0,1.1602095E7,81319.0,7.0723646E7,9616,3658.0,9616
2.0,0.944076141,1.0,-3.472,0.0733,2.571352999999999E-9,1.64E-4,7.36314327E-4,0.765,,216689.0,1.8846327E7,231180.0,6.6272315E7,9617,9238.0,9617
0.0,0.3624670969999999,,-4.489,0.0327,,0.0,0.002460375,0.196,,224200.0,175430.0,1909.0,5.8609673E7,9618,138.0,9618
1.0,0.961504803,5.0,-3.515,,2.1952E-11,2.4E-6,0.037595375,0.632,162.005,213741.0,3.6750204E7,375166.0,5.1108409E7,9619,21806.0,9619
1.0,0.062099136,,,0.0366,0.3986882559999999,0.0,0.001331,0.306,70.368,284780.0,2.21816642E8,2128804.0,1.79074148E8,9620,37220.0,9620
2.0,,0.0,-9.234,0.0433,0.5493532589999999,2.87E-6,7.12121957E-4,0.212,138.997,308460.0,9.1597679E7,1125984.0,3.5874179E7,9621,,9621
2.0,0.0735600589999999,10.0,-11.585,,0.438976,1.07E-5,0.0012250429999999,0.292,,211674.0,1.73532814E8,1999036.0,6.5105484E7,9622,35454.0,9622
2.0,0.144703125,1.0,-8.106,0.0337,0.672221376,1.41E-5,0.0050884479999999,0.257,99.638,351588.0,8.65862316E8,4562635.0,6.2714723E7,9623,182985.0,9623
2.0,0.121287375,10.0,-7.783,0.0353,0.2022620029999999,0.0,0.002048383,0.474,122.826,260133.0,,712297.0,3.8371067E7,9624,9103.0,9624
2.0,0.172808693,7.0,-7.799,0.0293,0.5373677969999998,5.81E-4,8.792179119999E-4,,111.766,374205.0,,,4.5344146E7,9625,8241.0,9625
1.0,,8.0,-9.49,0.0333,0.047045881,0.0,0.001295029,0.358,102.787,,2.9935363E7,548924.0,9549120.0,9626,7886.0,9626
4.0,,,-7.624,0.036,,1.05E-6,0.001092727,0.192,119.923,283260.0,5.55033E7,1191995.0,2.9578764E7,9627,28718.0,9627
0.0,0.053157376,0.0,-9.89,0.0306,0.658503,8.76E-4,0.0012597119999999,0.18,147.606,,283700.0,4110.0,2591581.0,9628,157.0,9628
7.0,0.4800486870000001,4.0,-3.724,0.0859,5.4439939E-8,0.0,4.665599999999999E-5,0.816,119.975,,2.00113007E8,,8.0777134E8,9629,,9629
4.0,0.8147805040000001,3.0,-4.217,0.0314,,0.0,7.510894289999E-4,0.568,122.01,201547.0,6.2073409E7,308285.0,3.99373513E8,9630,6866.0,9630
4.0,0.6884653869999999,3.0,-3.243,0.0423,6.630548480000001E-7,0.0,3.40068392E-4,0.608,128.053,,1.59239646E8,911076.0,3.03149408E8,9631,35158.0,9631
5.0,,8.0,,,8.991539199999997E-8,7.05E-5,0.002097152,0.702,128.025,187667.0,8.4290806E7,342033.0,6.802862E7,9632,13778.0,9632
6.0,0.783777448,,-3.766,0.152,,,0.057512456,0.72,128.058,208612.0,6.3406327E7,293239.0,5.2742033E7,9633,11489.0,9633
2.0,0.2170818009999999,7.0,-4.629,0.103,4.106362499999999E-11,0.0,0.0028032209999999,0.38,133.151,218707.0,,73666.0,2.1507482E7,9634,,9634
6.0,0.3639943439999999,10.0,-4.48,0.0712,0.0028032209999999,,,0.449,125.028,220280.0,,85232.0,2.3729402E7,9635,4680.0,9635
3.0,0.5842770559999999,8.0,,0.044,1.191016E-6,0.0,0.040001688,0.319,127.946,192147.0,81243.0,846.0,1.3784576E7,9636,1.0,9636
2.0,0.7290000000000001,8.0,-4.301,,,,0.0029859839999999,0.558,,188133.0,8.4290806E7,,2.2572182E7,9637,13778.0,9637
2.0,0.5413433749999998,8.0,,0.0638,8.288185599999999E-5,0.0,0.0033079489999999,0.28,129.991,212853.0,1.2636185E7,99735.0,1.141731E7,9638,6036.0,9638
5.0,0.5533876609999999,10.0,-3.679,0.213,1.19095488E-4,0.0,0.007189057,0.844,179.968,250837.0,9.98034088E8,2463204.0,3.32254534E8,9639,69317.0,9639
1.0,0.531441,9.0,-5.704,,0.012812904,0.0,5.29475129E-4,0.328,175.697,232253.0,5.00970683E8,2921183.0,1.93509032E8,9640,,9640
6.0,0.5139224010000001,,-2.973,0.0601,1.43877824E-4,9.33E-6,8.70983875E-4,0.736,173.891,173613.0,2.98906561E8,1812969.0,2.23942788E8,9641,50355.0,9641
7.0,0.5139224010000001,9.0,-4.118,0.0315,4.9027896E-5,3.46E-6,7.91453125E-4,0.749,121.996,,4206749.0,28572.0,1.3475638E7,9642,379.0,9642
8.0,0.3328125569999999,7.0,-4.279,0.202,,0.0,,0.768,88.917,208860.0,1.9502699E7,167528.0,4.5951908E7,9643,,9643
0.0,,8.0,-5.838,0.282,0.002515456,0.0,5.51368E-4,0.224,165.571,219228.0,4.33771826E8,1694530.0,1.15758372E8,9644,61232.0,9644
